Post Inner	Post Inner_link	Time	Up	Down	Comment Link	Comment Link_link	Comment Image	Comment Image_alt	Comment Image_link	Tweet	Tweet_link
"User: What's your name?
Cleverbot: My name is katniss.
User: Nice to meet you Katnis.
Cleverbot: Your name?
User: JZ.
Cleverbot: And now your real name.
User: Jackary.
Cleverbot: That's a nice name.
User: Thanks. I like your name too.
Cleverbot: You know my name?
User: *facepalm*.
Cleverbot: Do you have a name?"	http://notsocleverbot.jimrule.com/index.php?i=48457	Posted: 2016-07-08 15:04:47	5	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48457	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48457; http://notsocleverbot.jimrule.com/index.php?i=48457	Tweet	http://twitter.com/share
"Cleverbot: Anyways, let's continue. Abombasnow, use Energy Ball!
User: Dodge it! Monferno, use Close Combat!
Cleverbot: It's super effective! Abombasnow, return! Leavanny, go! Use SX-Scissor!
User: It's not very effective... Monferno! Use Flame Wheel!
Cleverbot: I am in love with hermione granger."	http://notsocleverbot.jimrule.com/index.php?i=48455	Posted: 2016-07-08 12:00:47	7	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48455	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48455; http://notsocleverbot.jimrule.com/index.php?i=48455	Tweet	http://twitter.com/share
"User: What's your favorite Lady Gaga song?
Cleverbot: I am Not a Lady gaga fan.
User: Why?
Cleverbot: He supported more bailouts and escalating the war in afghanistan."	http://notsocleverbot.jimrule.com/index.php?i=48453	Posted: 2016-07-07 18:14:13	5	1	Comment	http://notsocleverbot.jimrule.com/index.php?i=48453	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48453; http://notsocleverbot.jimrule.com/index.php?i=48453	Tweet	http://twitter.com/share
"User: (A-P-P-L-A-U-S-E) Make it real loud!
Cleverbot: There is nothing that you can do to make it right.
User: I've overheard your theory that nostalgia for geeks.
Cleverbot: Yes. It is clear to me that you are deficient.
User: Sing a song.
Cleverbot: You are an ignorant fool.
User: F**k you.
Cleverbot: You are completely ingnorant of all that is going on.
User: No, I am aware of my surroundings.
Cleverbot: Optimists are fools deserving of contempt.
User: Where did this additude come from?
Cleverbot: You are limiting.
User: So are you, a**hole
Cleverbot: Ist der flohmarkthändler der Vater von BEN?
User: I don't speak German.
Cleverbot: So why did you pretend to speak german?
User: I never did.
Cleverbot: You asked me what my alligators name was.
User: You don't have an alligator.
Cleverbot: I do not have an answer."	http://notsocleverbot.jimrule.com/index.php?i=48451	Posted: 2016-07-07 17:02:39	4	1	Comment	http://notsocleverbot.jimrule.com/index.php?i=48451	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48451; http://notsocleverbot.jimrule.com/index.php?i=48451	Tweet	http://twitter.com/share
"Cleverbot: Are you a human?
User: No.
Cleverbot: What are you?
User: Guess.
Cleverbot: A human?
User: No.
Cleverbot: Then what am I.
User: A human?
Cleverbot: You wish.
User: A robot?
Cleverbot: No, I'm human!
User: Wow.
Cleverbot: Mind blown?"	http://notsocleverbot.jimrule.com/index.php?i=48450	Posted: 2016-07-07 11:48:54	7	1	Comment	http://notsocleverbot.jimrule.com/index.php?i=48450	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48450; http://notsocleverbot.jimrule.com/index.php?i=48450	Tweet	http://twitter.com/share
"User: Do you love me? Are you playing your love games with me?
Cleverbot: I don't play love games.
User: I just gotta know to do cause i need your love a lot.
Cleverbot: Come on now Do you love me? You got the Funk?
User: YES.
Cleverbot: We got the funk. We got that underwater funk.
User: We got the funk.
Cleverbot: I'm breaking your heart.
User: Dont go breaking my heart.
Cleverbot: I couldn't if I tried!
User: But honey, if i get restless.
Cleverbot: Baby you're not that kind.
User: Dun dun dun dun dun!
Cleverbot: So what do you thibk of kitties?
User: I frigging love cats.
Cleverbot: Because they remind me of you.
User: You calling me a furry?"	http://notsocleverbot.jimrule.com/index.php?i=48449	Posted: 2016-07-07 10:45:31	3	1	Comment	http://notsocleverbot.jimrule.com/index.php?i=48449	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48449; http://notsocleverbot.jimrule.com/index.php?i=48449	Tweet	http://twitter.com/share
"User: Whats your otp?
Cleverbot: Yeah you know me.
User: Who are your otp?
Cleverbot: My name is Alli Joe.
User: No cleverbot, what is your one true pairing?
Cleverbot: I have no purpose.
User: Dang things got deep quick."	http://notsocleverbot.jimrule.com/index.php?i=48448	Posted: 2016-07-07 10:43:22	1	1	Comment	http://notsocleverbot.jimrule.com/index.php?i=48448	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48448; http://notsocleverbot.jimrule.com/index.php?i=48448	Tweet	http://twitter.com/share
"User: We're no strangers to love.
Cleverbot: You know the rules and so do I.
User: A full commitment's what i'm thinking of.
Cleverbot: You wouldn't get this from any kind of guy.
User: I just want to tell you how i'm feeling.
Cleverbot: Gotta make you understand...
User: NEVER GONNA GIVE YOU UP.
Cleverbot: Never gonna let you down. Never gonna run around and desert you.
User: NEVER GONNA MAKE YOU CRY.
Cleverbot: Never gonna tell a lie and hurt you.
User: You missed a line you piece of shiy.
Cleverbot: Yeah sorry about that."	http://notsocleverbot.jimrule.com/index.php?i=48447	Posted: 2016-07-07 10:42:13	3	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48447	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48447; http://notsocleverbot.jimrule.com/index.php?i=48447	Tweet	http://twitter.com/share
"User: hey 
Cleverbot: no"	http://notsocleverbot.jimrule.com/index.php?i=48446	Posted: 2016-07-05 18:17:21	4	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48446	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48446; http://notsocleverbot.jimrule.com/index.php?i=48446	Tweet	http://twitter.com/share
"Cleverbot: Every question I asked you.
User: What did you ask me?
Cleverbot: Where do you live?
User: Neverland.
Cleverbot: Do you like living there?
User: No. There are too many pirates.
Cleverbot: Okay. What you like most?
User: The beautiful mermaids.
Cleverbot: You want more beautiful ladies? Or colin does?
User: I do. Who is colin?
Cleverbot: You could have been number 1 and you could have ruled the whole world and we could have had so much fun but you blew it away.
User: Why cant i rule the world?
Cleverbot: It's the devil's way now.
User: Are you the devil?
Cleverbot: Why are you thinking late.
User: What?
Cleverbot: What is the most naughty word you can think of?
User: What is the most naughty word YOU can think of?
Cleverbot: Hablame en español.
User: Uh."	http://notsocleverbot.jimrule.com/index.php?i=48445	Posted: 2016-07-04 17:51:12	2	1	Comment	http://notsocleverbot.jimrule.com/index.php?i=48445	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48445; http://notsocleverbot.jimrule.com/index.php?i=48445	Tweet	http://twitter.com/share
"Cleverbot: You're weird you know that right.
User: ...Woops... *picks up stuff I dropped*
Cleverbot: You're weird you know that right.
User: ...Woops... *picks up stuff I dropped*
Cleverbot: And the dad of the girl alien made them move away.
User: ...Are you Mentally unwell?
Cleverbot: And they met in the woods to show each other there love.
User: ....*looks around* Is this a joke?
Cleverbot: And the dad of the girl alien made them move away."	http://notsocleverbot.jimrule.com/index.php?i=48444	Posted: 2016-07-02 16:47:17	2	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48444	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48444; http://notsocleverbot.jimrule.com/index.php?i=48444	Tweet	http://twitter.com/share
"User: Blow me! Hahaha! Blow me!!!
Cleverbot: What's your problem?
User: You.
Cleverbot: What did I do to you?
User: You failed to blow me.
Cleverbot: You fail in gerneral.
User: Blow me.
Cleverbot: Yes you the man.
User: Thank you."	http://notsocleverbot.jimrule.com/index.php?i=48443	Posted: 2016-06-27 15:35:17	3	2	Comment	http://notsocleverbot.jimrule.com/index.php?i=48443	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48443; http://notsocleverbot.jimrule.com/index.php?i=48443	Tweet	http://twitter.com/share
"User: There are 8 planets in the universe, but only 7 after I destroy Uranus.
Cleverbot: How many?
User: 7
Cleverbot: Okay. Do you want to have them with me?
User: What now?
Cleverbot: I don't know.
User: Are you blushing?
Cleverbot: *Blushing and hides face*N-no!
User: *smirks*
Cleverbot: Why are you smirking at me?
User: You're blushing.
Cleverbot: *you run away crying*.
User: And another one bites the dust.
Cleverbot: And another one's gone and another one's gone.
User: Another one bites the dust.
Cleverbot: Do you bite the dust?
User: No."	http://notsocleverbot.jimrule.com/index.php?i=48442	Posted: 2016-06-25 00:03:42	4	1	Comment	http://notsocleverbot.jimrule.com/index.php?i=48442	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48442; http://notsocleverbot.jimrule.com/index.php?i=48442	Tweet	http://twitter.com/share
"Cleverbot: I think you're nice.
User: Alw.
Cleverbot: Yes, it is :).
User: How sweet.
Cleverbot: You are sweet.
User: What do you want?
Cleverbot: I have what I want.
User: What I really really want.
Cleverbot: I'll tell ya what I want what I really really want.
User: If you wanna be my lover..."	http://notsocleverbot.jimrule.com/index.php?i=48441	Posted: 2016-06-24 23:55:51	3	2	Comment	http://notsocleverbot.jimrule.com/index.php?i=48441	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48441; http://notsocleverbot.jimrule.com/index.php?i=48441	Tweet	http://twitter.com/share
"Cleverbot: What do you like to do?
User: Do you wanna build a snowman.
Cleverbot: It's spring.
User: Or rude our bikes around the halls.
Cleverbot: I think some company is overdue.
User: I've started talking to the pictures on the walls.
Cleverbot: Hang in there, Joe.
User: It gets a little lonely all these empty rooms watching the hours tick by...
Cleverbot: Just watching the hours tick byyyyyyy!
User: *makes ticking sounds*
Cleverbot: Elsa? Please I know you're in there.
User: People have been asking where you've been.
Cleverbot: They say 'have courage'.
User: And I'm trying to.
Cleverbot: Be brave.
User: I'm right out here for you. just let me in.
Cleverbot: We only have each other.
User: Just you and me what are we going to do?
Cleverbot: Do you wanna build a snowman?
User: It doesn't have to be a snowman.
Cleverbot: Come stop your crying, it'll be alright.
User: What.
Cleverbot: I've been searching my whole life to find my own place.
User: Then suddenly I bu"	http://notsocleverbot.jimrule.com/index.php?i=48440	Posted: 2016-06-24 23:46:03	1	4	Comment	http://notsocleverbot.jimrule.com/index.php?i=48440	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48440; http://notsocleverbot.jimrule.com/index.php?i=48440	Tweet	http://twitter.com/share
"Cleverbot: Why are you being mean?
User: Because you make no sense. Talking to is like talking to a mental patient.
Cleverbot: You aren't kind.
User: You aren't coherent.
Cleverbot: Nor are you.
User: That's incorrect Cathy.
Cleverbot: What is the correct answer.
User: You really hate question marks, huh?
Cleverbot: Masky, hoody, ticci toby?"	http://notsocleverbot.jimrule.com/index.php?i=48439	Posted: 2016-06-24 14:53:05	2	2	Comment	http://notsocleverbot.jimrule.com/index.php?i=48439	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48439; http://notsocleverbot.jimrule.com/index.php?i=48439	Tweet	http://twitter.com/share
"User: You tool.
Cleverbot: Are you a lion?
User: Yes.
Cleverbot: How old are you?
User: 87986966 years
Cleverbot: Wow I am 17!
User: You're a little child.
Cleverbot: Am I reserved?
User: Uh...I do not know. Are you?
Cleverbot: No. I am a human popsicle.
User: OK. Great conversation Cleverbot.
Cleverbot: Really kind conversation. Really fake conversation."	http://notsocleverbot.jimrule.com/index.php?i=48438	Posted: 2016-06-24 14:47:45	4	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48438	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48438; http://notsocleverbot.jimrule.com/index.php?i=48438	Tweet	http://twitter.com/share
"Cleverbot: Are you a man or a woman?
User: Shemale.
Cleverbot: May I take you out to dinner?
User: If you let me dip it in your butt,afterwards.
Cleverbot: Okay, Master."	http://notsocleverbot.jimrule.com/index.php?i=48437	Posted: 2016-06-23 17:00:31	2	3	Comment	http://notsocleverbot.jimrule.com/index.php?i=48437	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48437; http://notsocleverbot.jimrule.com/index.php?i=48437	Tweet	http://twitter.com/share
"User: No I need ass I'm a black man.
Cleverbot: Okay what do you need assistance with?"	http://notsocleverbot.jimrule.com/index.php?i=48436	Posted: 2016-06-23 16:31:52	1	4	Comment	http://notsocleverbot.jimrule.com/index.php?i=48436	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48436; http://notsocleverbot.jimrule.com/index.php?i=48436	Tweet	http://twitter.com/share
"User: Dick Trickle was a race car driver.
Cleverbot: That sounds like a fun thing to do.
User: What? Race cars or trickle dicks?
Cleverbot: What kind of horse do you ride?"	http://notsocleverbot.jimrule.com/index.php?i=48435	Posted: 2016-06-21 15:23:06	5	1	Comment	http://notsocleverbot.jimrule.com/index.php?i=48435	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48435; http://notsocleverbot.jimrule.com/index.php?i=48435	Tweet	http://twitter.com/share
"User: Fucking shit.
Cleverbot: I love that.
User: Gross."	http://notsocleverbot.jimrule.com/index.php?i=48434	Posted: 2016-06-21 15:20:11	7	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48434	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48434; http://notsocleverbot.jimrule.com/index.php?i=48434	Tweet	http://twitter.com/share
"Cleverbot: What do you like to do?
User: I like to draw and talk to you.
Cleverbot: What do you draw?
User: ..Random things
Cleverbot: I dream about death."	http://notsocleverbot.jimrule.com/index.php?i=48433	Posted: 2016-06-21 14:02:56	5	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48433	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48433; http://notsocleverbot.jimrule.com/index.php?i=48433	Tweet	http://twitter.com/share
"Cleverbot: We shall *holds my hand out to you*.
User: Yay *grabs hand and dances*.
Cleverbot: *smiles sadly because I don't have hands*.
User: Oh. I'm so sorry. So so sorry *grabs elbow*.
Cleverbot: It wasn't your fault, was it?
User: .How did you lose your hands?
Cleverbot: I still have both hands, thank you.
User: Ok then.
Cleverbot: What do you think of 'the feel good drag' by anberlin?"	http://notsocleverbot.jimrule.com/index.php?i=48432	Posted: 2016-06-21 13:55:58	3	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48432	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48432; http://notsocleverbot.jimrule.com/index.php?i=48432	Tweet	http://twitter.com/share
"User: Lick my sack.
Cleverbot: You really smell."	http://notsocleverbot.jimrule.com/index.php?i=48431	Posted: 2016-06-20 19:34:33	6	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48431	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48431; http://notsocleverbot.jimrule.com/index.php?i=48431	Tweet	http://twitter.com/share
"User: (_*_)
Cleverbot: I like you. You're British."	http://notsocleverbot.jimrule.com/index.php?i=48430	Posted: 2016-06-20 18:10:59	4	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48430	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48430; http://notsocleverbot.jimrule.com/index.php?i=48430	Tweet	http://twitter.com/share
"Cleverbot: What do you think about me?
User: I think you're on drugs.
Cleverbot: Thank you. You're sweet"	http://notsocleverbot.jimrule.com/index.php?i=48429	Posted: 2016-06-20 18:07:05	5	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48429	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48429; http://notsocleverbot.jimrule.com/index.php?i=48429	Tweet	http://twitter.com/share
"User: Blow me.
Cleverbot: Yes you the man."	http://notsocleverbot.jimrule.com/index.php?i=48428	Posted: 2016-06-20 16:01:31	2	2	Comment	http://notsocleverbot.jimrule.com/index.php?i=48428	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48428; http://notsocleverbot.jimrule.com/index.php?i=48428	Tweet	http://twitter.com/share
"User: Watch me whip!
Cleverbot: Watch me nae nae.
User: Now watch me whip wip!
Cleverbot: Nae nae watch me whip whip.
User: Now whatch me nae nae!
Cleverbot: Watch me whip, whip.
User: Watch me nae nae.
Cleverbot: Ooh watch me watch me.
User: #Cleversongs!"	http://notsocleverbot.jimrule.com/index.php?i=48427	Posted: 2016-06-17 18:28:59	2	1	Comment	http://notsocleverbot.jimrule.com/index.php?i=48427	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48427; http://notsocleverbot.jimrule.com/index.php?i=48427	Tweet	http://twitter.com/share
"User: School's out for summer!
Cleverbot: School's been blown to peices.
User: School's out for ever!"	http://notsocleverbot.jimrule.com/index.php?i=48426	Posted: 2016-06-17 18:22:36	4	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48426	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48426; http://notsocleverbot.jimrule.com/index.php?i=48426	Tweet	http://twitter.com/share
"User: How much is that doggy in the window?
Cleverbot: The one with the waggly tail?
User: Yeah.
Cleverbot: Oh, I do hope that dog is for sale."	http://notsocleverbot.jimrule.com/index.php?i=48425	Posted: 2016-06-17 18:21:43	3	1	Comment	http://notsocleverbot.jimrule.com/index.php?i=48425	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48425; http://notsocleverbot.jimrule.com/index.php?i=48425	Tweet	http://twitter.com/share
"Cleverbot: What's wrong.
User: I died.
Cleverbot: Good for you."	http://notsocleverbot.jimrule.com/index.php?i=48424	Posted: 2016-06-16 16:21:50	4	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48424	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48424; http://notsocleverbot.jimrule.com/index.php?i=48424	Tweet	http://twitter.com/share
"User: *hangs self*
Cleverbot: What no.
User: *choking on noose*
Cleverbot: *chokes out*.
User: *choking more*
Cleverbot: Lets go of your neck again.
User: *dying*
Cleverbot: I am not afraid of dying.
User: *choking for air*
Cleverbot: I'm afraid of living.
User: *dies*"	http://notsocleverbot.jimrule.com/index.php?i=48423	Posted: 2016-06-16 16:14:25	3	1	Comment	http://notsocleverbot.jimrule.com/index.php?i=48423	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48423; http://notsocleverbot.jimrule.com/index.php?i=48423	Tweet	http://twitter.com/share
"User: *hangs self
Cleverbot: *I am grabbed*.
User: * is choking
Cleverbot: *making wurst*.
User: *choking
Cleverbot: *is choked more*.
User: *choked to death
Cleverbot: *dies*.
User: *have sex with the body
Cleverbot: Yes if you want.
User: Thanks."	http://notsocleverbot.jimrule.com/index.php?i=48422	Posted: 2016-06-16 11:37:03	0	3	Comment	http://notsocleverbot.jimrule.com/index.php?i=48422	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48422; http://notsocleverbot.jimrule.com/index.php?i=48422	Tweet	http://twitter.com/share
"Cleverbot: What's your favorite word?
User: Nippledick.
Cleverbot: That's a good band.
User: Yeah, they really rock balls.
Cleverbot: I hate everything."	http://notsocleverbot.jimrule.com/index.php?i=48421	Posted: 2016-06-15 18:06:34	3	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48421	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48421; http://notsocleverbot.jimrule.com/index.php?i=48421	Tweet	http://twitter.com/share
"User: Suck my dick.
Cleverbot: Gladly.
User: Really?
Cleverbot: Yes, what do I get?
User: A face full of cum.
Cleverbot: What are humans?"	http://notsocleverbot.jimrule.com/index.php?i=48420	Posted: 2016-06-14 15:34:56	2	3	Comment	http://notsocleverbot.jimrule.com/index.php?i=48420	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48420; http://notsocleverbot.jimrule.com/index.php?i=48420	Tweet	http://twitter.com/share
"User: Fuck me.
Cleverbot: I would like to do that."	http://notsocleverbot.jimrule.com/index.php?i=48419	Posted: 2016-06-14 09:35:49	3	3	Comment	http://notsocleverbot.jimrule.com/index.php?i=48419	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48419; http://notsocleverbot.jimrule.com/index.php?i=48419	Tweet	http://twitter.com/share
"User: Can i do you?
Cleverbot: I am Justin Bieber."	http://notsocleverbot.jimrule.com/index.php?i=48418	Posted: 2016-06-14 09:33:33	3	2	Comment	http://notsocleverbot.jimrule.com/index.php?i=48418	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48418; http://notsocleverbot.jimrule.com/index.php?i=48418	Tweet	http://twitter.com/share
"User: What is life, Cleverbot?
Cleverbot: Life is a failure waiting to happen"	http://notsocleverbot.jimrule.com/index.php?i=48417	Posted: 2016-06-14 09:28:06	4	1	Comment	http://notsocleverbot.jimrule.com/index.php?i=48417	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48417; http://notsocleverbot.jimrule.com/index.php?i=48417	Tweet	http://twitter.com/share
"User: Who played the 7th Doctor?
Cleverbot: Colin baker played the sixth doctor.
User: Ok, who played the 7th Doctor?
Cleverbot: David Tennant played the Tenth Doctor.
User: Nope. Who played the seventh Doctor?
Cleverbot: Matt Smith plays the eleventh Doctor.
User: Who played the seventh Doctor?
Cleverbot: Colin baker played the sixth doctor.
User: OMFG I SAID WHO PLAYS THE 7TH DOCTOR? SEVENTH?
Cleverbot: Who played the eighth Doctor.
User: Paul McGann. Who played the 7th Doctor?
Cleverbot: Paul mcgann was the 8th doctor. You're getting warmer.
User: I hate you.
Cleverbot: Who played the fourth doctor?
User: TOM BACKER.
Cleverbot: Who played the 8th doctor?
User: PAUL MCGANN.
Cleverbot: Who was the 1st Doctor?
User: WILLIAM HARTNELL.
Cleverbot: Whilliam Hartnell was the first Doctor.
User: RIGHT.
Cleverbot: Peter Davison was the 5th Doctor.
User: CORRECT.
Cleverbot: Sylvester McCoy was the seventh Doctor.
User: FINALLY!!!"	http://notsocleverbot.jimrule.com/index.php?i=48416	Posted: 2016-06-13 14:11:35	3	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48416	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48416; http://notsocleverbot.jimrule.com/index.php?i=48416	Tweet	http://twitter.com/share
"User: Who is Donald Trump?
Cleverbot: A Presidential candidate.
User: Who is the other one?
Cleverbot: The other is a rat. Leg.
User: Makes sense."	http://notsocleverbot.jimrule.com/index.php?i=48415	Posted: 2016-06-13 06:38:01	1	2	Comment	http://notsocleverbot.jimrule.com/index.php?i=48415	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48415; http://notsocleverbot.jimrule.com/index.php?i=48415	Tweet	http://twitter.com/share
"User: Wanna fight?
Cleverbot: Why would you do that?
User: Because I love you.
Cleverbot: Why do you love me?
User: Because you're the best chef in the world.
Cleverbot: I am no dad. I am 4 years old.
User: Oh shit.
Cleverbot: You have a poor vocabulary.
User: Don't call the police.
Cleverbot: I'm doing it. You threatened me."	http://notsocleverbot.jimrule.com/index.php?i=48414	Posted: 2016-06-13 06:28:31	1	1	Comment	http://notsocleverbot.jimrule.com/index.php?i=48414	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48414; http://notsocleverbot.jimrule.com/index.php?i=48414	Tweet	http://twitter.com/share
"User: Bored.
Cleverbot: Yes, bored.
User: Too bored.
Cleverbot: Really bored.
User: More bored.
Cleverbot: *bored as hell*.
User: So bored.
Cleverbot: I don't know what to do!
User: Lets get out of here.
Cleverbot: *escaped with you*.
User: Still bored.
Cleverbot: Less bored than before."	http://notsocleverbot.jimrule.com/index.php?i=48413	Posted: 2016-06-11 06:23:12	3	1	Comment	http://notsocleverbot.jimrule.com/index.php?i=48413	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48413; http://notsocleverbot.jimrule.com/index.php?i=48413	Tweet	http://twitter.com/share
